wkt_geom,id,name,desc,ModeType,Rh1_Wd/h,Rd2_Wd/h,NRh_Wd/h,Rh1_We/h,Rh2_We/h,NRh_We/h
Point (92588.00052147812675685 451363.02287327556405216),1763,Station Zoetermeer,Buslijn 170 Zone 5441,Bus,8,8,6,8,8,6
Point (93522.00073539122240618 451278.02404719922924414),1764,Station Zoetermeer Oost,Buslijn 170 Zone 5441,Bus,8,8,6,8,8,6
Point (93508.00078429523273371 451254.02466769295278937),1765,Station Zoetermeer Oost,Buslijn 170 Zone 5441,Bus,8,8,6,8,8,6
Point (94589.0326224691234529 435534.02673124405555427),1766,Station Zuid/Rosestraat,Buslijn 66 Zone 5314,Bus,6,5,4,4,2,1
Point (94583.03265740428469144 435505.02631242189090699),1767,Station Zuid/Rosestraat,Buslijn 66 Zone 5314,Bus,6,5,4,4,2,1
Point (94817.03282235321239568 435365.02707814786117524),1768,Station Zuid/Steenplaat,Buslijn 48 Zone 5314,Bus,9,6,4,8,7,4
Point (91457.01426572042691987 444869.01979621034115553),1769,Stationssingel,Buslijn 174 Zone 5320,Bus,4,3,3,3,2,1
Point (91460.01427361060632393 444878.01999108801828697),1770,Stationssingel,"Buslijn 174, BOB-buslijn 10 Zone 5300",Bus,8,6,5,7,5,2
Point (75346.02934777672635391 440054.98119025828782469),1771,Stellingmolen,BOB-buslijn 9 Zone 5300,Bus,1,1,1,1,1,0
Point (81170.05413609875540715 429003.99674918787786737),1772,Sternhoek,BOB-buslijn 8 Zone 5326,Bus,6,6,5,6,6,4
Point (93096.0100244379718788 446802.02306064637377858),1773,Sterrenweg/Planetenweg,Buslijn 174 Zone 5320,Bus,4,3,3,3,2,1
Point (93024.01004222125629894 446795.022720035049133),1774,Sterrenweg/Planetenweg,"Buslijn 174, BOB-buslijn 10 Zone 5300",Bus,8,6,5,7,5,2
Point (85686.0118435867188964 446315.00747043907176703),1775,Stieltjesweg,Buslijn 174 Zone 5426,Bus,4,3,3,3,2,1
Point (85053.05053493872401305 429481.0054289068793878),1776,Stolpmand,Buslijn 80 Zone 5326,Bus,6,6,4,5,5,4
Point (85068.05045586283085868 429535.00541821087244898),1777,Stolpmand,Buslijn 80 Zone 5326,Bus,6,6,4,5,5,4
Point (70054.01250952965347096 446804.96764177799923345),1778,Strandweg,BOB-buslijn 19 Zone 5300,Bus,6,5,4,3,3,1
Point (68093.01909907994559035 444543.96239731862442568),1779,Strandweg,BOB-buslijn 19 Zone 5300,Bus,6,5,4,3,3,1
Point (93713.03629365365486592 433885.02432043664157391),1780,Strevelsweg,Buslijn 66 Zone 5314,Bus,6,5,4,4,2,1
Point (93642.03637091220298316 433877.02416421624366194),1781,Strevelsweg,"Buslijn 66, Buslijn 77 Zone 5314",Bus,10,7,5,8,4,2
Point (93658.0365137868502643 433803.02472291426965967),1782,Strevelsweg,Buslijn 77 Zone 5314,Bus,4,2,1,4,2,1
Point (93631.0365237535443157 433819.02434855489991605),1783,Strevelsweg,"Buslijn 77, Buslijn 66 Zone 5314",Bus,10,7,5,9,5,2
Point (92875.01196662984148134 445857.02254060679115355),1784,Swemcoperlaan,Deze halte is tijdelijk komen te vervallen Zone 5320,Bus,4,4,2,3,3,2
Point (92861.01199499523499981 445849.02309766708640382),1785,Swemcoperlaan,Deze halte is tijdelijk komen te vervallen Zone 5320,Bus,4,4,2,3,3,2
Point (93713.0187678939109901 442492.0240968600846827),1786,'t Vaantje,Buslijn 174 Zone 5310,Bus,4,3,3,3,2,1
Point (93721.01876895816531032 442490.02433660865062848),1787,'t Vaantje,"Buslijn 174, BOB-buslijn 10, BOB-buslijn 17 Zone 5300",Bus,12,9,8,10,7,3
Point (102103.03674427873920649 431430.04072729928884655),1788,'t Zand,"Buslijn 143, Buslijn 146, Buslijn 245 Zone 5334",Bus,9,9,8,9,8,6
Point (102075.03667018140549771 431485.04050902154995129),1789,'t Zand,"Buslijn 145, Buslijn 146, Buslijn 245 Zone 5334",Bus,9,9,9,9,9,7
Point (95966.02321722729539033 440009.02930345508502796),1790,Terbregsehof,BOB-buslijn 1 Zone 5300,Bus,3,3,1,2,2,1
Point (95754.02197605595574714 440641.02844089741120115),1791,Terbregseweg,BOB-buslijn 1 Zone 5300,Bus,3,3,1,2,2,1
Point (95695.02185937335889321 440710.02870746207190678),1792,Terbregseweg,Buslijn 35 Zone 5310,Bus,8,8,4,7,4,4
Point (95683.02183686417993158 440716.02828500466421247),1793,Terbregseweg,Buslijn 35 Zone 5310,Bus,8,8,4,7,4,4
Point (92478.01330253717605956 445256.02171510201878846),1794,Terpstraat,Buslijn 172 Zone 5320,Bus,3,3,1,2,2,0
Point (92473.0132656861533178 445278.02214665635256097),1795,Terpstraat,Buslijn 172 Zone 5320,Bus,3,3,1,2,2,0
Point (91579.03043410941609181 437182.02030652953544632),1796,Tiendplein,"Tramlijn 24, Tramlijn 21, Tramlijn 23 Zone 5300 Halte is rolstoeltoegankelijk.",Tram,9,9,7,8,8,5
Point (91523.03052159304206725 437160.02001992252189666),1797,Tiendplein,"Tramlijn 24, Tramlijn 21, Tramlijn 23 Zone 5300 Halte is rolstoeltoegankelijk.",Tram,9,9,7,8,8,5
Point (83234.04824060820101295 430966.00151236401870847),1798,Tijmweg,Buslijn 78 Zone 5326,Bus,12,12,6,10,10,5
Point (83294.04817016700690147 430985.0015995159628801),1799,Tijmweg,Buslijn 78 Zone 5326,Bus,12,12,6,10,10,5
Point (88746.03207497886614874 436939.01410661241970956),1800,Tjalklaan,Buslijn 38 Zone 5319,Bus,6,5,5,5,4,4
Point (88783.03201611210533883 436946.01350710314000025),1801,Tjalklaan,"Buslijn 38, BOB-buslijn 3 Zone 5300",Bus,12,11,9,10,9,6
Point (98594.01904829492559657 441794.03427072544582188),1802,Tjonger,BOB-buslijn 1 Zone 5300,Bus,3,3,1,2,2,1
Point (98541.01900350608048029 441812.0341078937635757),1803,Tjonger,BOB-buslijn 5 Zone 5300,Bus,9,7,4,7,6,2
Point (85847.01265973492991179 445959.00712201307760552),1804,TNO Zuidpolder,Buslijn 174 Zone 5426,Bus,4,3,3,3,2,1
Point (85827.01263487531105056 445972.007202920736745),1805,TNO Zuidpolder,Buslijn 174 Zone 5426,Bus,4,3,3,3,2,1
Point (98882.02243487256055232 439954.03440441604470834),1806,Tochtbrug,Buslijn 31 Zone 5321,Bus,3,2,2,2,1,1
Point (98886.02250765963981394 439927.0342013105400838),1807,Tochtbrug,Buslijn 31 Zone 5321,Bus,3,2,2,2,1,1
Point (99428.01777002494782209 442352.03630587109364569),1808,Tochtenweg,BOB-buslijn 1 Zone 5300,Bus,3,3,1,2,2,1
Point (101766.02386776733328588 438681.04010348720476031),1809,Toendra,Buslijn 31 Zone 5322,Bus,3,2,2,2,1,1
Point (84494.04614456035778858 431551.00465801055543125),1810,Toscalaan,Buslijn 78 Zone 5326,Bus,12,12,6,10,10,5
Point (84455.04621491409488954 431535.00365836074342951),1811,Toscalaan,Buslijn 78 Zone 5326,Bus,12,12,6,10,10,5
Point (101245.0287692568381317 436088.03930584661429748),1812,Traviata,Buslijn 97 Zone 5322,Bus,4,3,2,4,3,1
Point (101304.02870680583873764 436118.03890357818454504),1813,Traviata,Buslijn 98 Zone 5322,Bus,6,5,3,6,4,2
Point (101891.03358135625603609 433239.04031382303219289),1814,Traxis / HMA,Buslijn 290 Zone 5334,Bus,12,12,9,10,10,5
Point (101884.03363389286096208 433237.04063163831597194),1815,Traxis / HMA,Buslijn 290 Zone 5334,Bus,12,12,9,10,10,5
Point (102262.03438478574389592 432703.04137976095080376),1816,Traxis II,Buslijn 290 Zone 5334,Bus,12,12,9,10,10,5
Point (102254.03440908127231523 432699.04117097175912932),1817,Traxis II,Buslijn 290 Zone 5334,Bus,12,12,9,10,10,5
Point (85972.03351984826440457 436785.00723128509707749),1818,Troelstralaan,Metrolijn A/B/C Zone 5319 Dit metrostation is toegankelijk met een rolstoel.,Metro,12,12,6,12,12,6
Point (85972.03351984826440457 436785.00723128509707749),1819,Troelstralaan,Metrolijn A/B/C Zone 5319 Dit metrostation is toegankelijk met een rolstoel.,Metro,12,12,6,12,12,6
Point (96294.00790822831913829 447724.03033536672592163),1820,Trompstraat,Buslijn 173 Zone 5330,Bus,5,4,2,5,4,2
Point (96300.00787694085738622 447727.02957946347305551),1821,Trompstraat,"Buslijn 173, BOB-buslijn 17 Zone 5300",Bus,9,7,5,8,6,3
Point (84327.04538088574190624 431929.00347797182621434),1822,Troubadourlaan,Buslijn 78 Zone 5326,Bus,12,12,6,10,10,5
Point (84339.04533521868870594 431942.00403770449338481),1823,Troubadourlaan,Buslijn 78 Zone 5326,Bus,12,12,6,10,10,5
Point (85535.04773013455269393 430602.0066019247751683),1824,Tureluur,Buslijn 79 Zone 5326,Bus,10,10,6,8,8,6
Point (85486.04770600280608051 430620.00665428128559142),1825,Tureluur,Buslijn 79 Zone 5326,Bus,10,10,6,8,8,6
Point (85355.0470818074682029 430943.00614741467870772),1826,Tussenwater,Metrolijn A/B/C Zone 5326 Dit metrostation is toegankelijk met een rolstoel.,Metro,12,12,6,12,12,6
Point (85355.0470818074682029 430943.00614741467870772),1827,Tussenwater,Metrolijn D Zone 5326 Dit metrostation is toegankelijk met een rolstoel.,Metro,6,6,4,6,6,4
Point (85355.0470818074682029 430943.00614741467870772),1828,Tussenwater,Metrolijn D Zone 5326 Dit metrostation is toegankelijk met een rolstoel.,Metro,6,6,4,6,6,4
Point (85355.0470818074682029 430943.00614741467870772),1829,Tussenwater Ca,Metrolijn A/B/C Zone 5326 Dit metrostation is toegankelijk met een rolstoel.,Metro,12,12,6,12,12,6
Point (83051.03013707323407289 438722.00115006591659039),1830,Uitzicht,Buslijn 57 Zone 5327,Bus,8,6,4,5,4,3
Point (83099.0298374316043919 438817.0006004172610119),1831,Uitzicht,"Buslijn 57, BOB-buslijn 2 Zone 5300",Bus,11,9,6,8,6,4
Point (76188.03293049220519606 438574.98426316975383088),1832,Uiverlaan,"Buslijn 126, Buslijn 226 Zone 5349",Bus,9,7,5,7,7,3
Point (76264.03293806008878164 438536.98348473641090095),1833,Uiverlaan,"Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300",Bus,10,8,6,8,8,3
Point (92331.03738165809772909 433699.02203098440077156),1834,Utenhagestraat,Buslijn 44 Zone 5314,Bus,3,1,1,2,2,1
Point (92324.03741414792602882 433695.02173316024709493),1835,Utenhagestraat,"Buslijn 44, BOB-buslijn 7, BOB-buslijn 11 Zone 5300",Bus,8,6,5,7,5,3
Point (100754.02951862302143127 435783.03766209923196584),1836,v. Ostadelaan,Buslijn 98 Zone 5322,Bus,6,5,3,6,4,2
Point (84371.03454815968871117 436593.00367251003626734),1837,V.d. Duyn v. Maasdamln.,Buslijn 56 Zone 5329,Bus,10,9,7,10,10,5
Point (84387.0348217066784855 436497.00365090044215322),1838,V.d. Duyn v. Maasdamln.,Buslijn 56 Zone 5329,Bus,10,9,7,10,10,5
Point (94419.04543925508914981 429172.02598468691576272),1839,Vaanpark / IKEA,Buslijn 182 Zone 5328,Bus,5,4,3,4,3,1
Point (94459.04420576638949569 429773.02632393757812679),1840,Vaanpark II,Buslijn 182 Zone 5328,Bus,5,4,3,4,3,1
Point (94476.04393492543022148 429920.0258469539694488),1841,Vaanpark ll,"Buslijn 182, BOB-buslijn 11 Zone 5300",Bus,6,5,4,5,4,2
Point (94433.045404062999296 429197.02619964600307867),1842,Vaanpark/IKEA,"Buslijn 182, BOB-buslijn 11 Zone 5300",Bus,6,5,4,5,4,2
Point (94028.03846959098882508 432761.02523681713500991),1843,Vaanweg,"Buslijn 143, Buslijn 184, Buslijn 144, Buslijn 146, Buslijn 290, Buslijn 187 Zone 5314",Bus,29,27,18,22,17,10
Point (93948.03819068719167262 432908.02436188567662612),1844,Vaanweg,"Buslijn 143, Buslijn 184, Buslijn 144, Buslijn 146, Buslijn 290, Buslijn 187 Zone 5314",Bus,29,27,18,22,17,10
Point (99208.02737469058774877 437279.03526796761434525),1845,Valeriusrondeel,Buslijn 37 Zone 5322,Bus,4,1,1,2,1,1
Point (99208.02737469058774877 437279.03526796761434525),1846,Valeriusrondeel,Buslijn 37 Zone 5322,Bus,4,1,1,2,1,1
Point (98225.03235775814391673 434832.03286125010345131),1847,Valkenburgsingel,Buslijn 140 Zone 5324,Bus,12,11,8,11,11,6
Point (98195.0323909463477321 434823.03377174492925406),1848,Valkenburgsingel,Buslijn 140 Zone 5324,Bus,12,11,8,11,11,6
Point (93834.03717951805447228 433453.02504657971439883),1849,Valkeniersweg,Buslijn 76 Zone 5314,Bus,7,7,6,6,6,4
Point (93798.0370585025229957 433505.02503769495524466),1850,Valkeniersweg,Buslijn 76 Zone 5314,Bus,7,7,6,6,6,4
Point (97860.02923863731848542 436546.03295595082454383),1851,Van Beethovenlaan,"Buslijn 34, Buslijn 95 Zone 5311",Bus,9,9,9,7,7,5
Point (84913.03042144377832301 438295.00468244298826903),1852,Van Beethovenplein,Buslijn 51 Zone 5327,Bus,7,5,5,7,5,4
Point (84920.03042172739515081 438306.00468093837844208),1853,Van Beethovenplein,Buslijn 51 Zone 5327,Bus,7,5,5,7,5,4
Point (91610.03787398181157187 433612.01987308944808319),1854,Van Blommesteynweg,Deze halte is tijdelijk komen te vervallen Zone 5314,Bus,4,4,2,3,3,2
Point (91564.03794668738555629 433617.02005734608974308),1855,Van Blommesteynweg,Tramlijn 2 Zone 5314,Tram,4,4,2,3,3,2
Point (91575.03784435063425917 433640.01983937778277323),1856,Van Blommesteynweg,Tramlijn 2 Zone 5314,Tram,4,4,2,3,3,2
Point (86381.04009018045326229 433784.0082141199382022),1857,Van Byemontsingel,Buslijn 69 Zone 5316,Bus,10,8,4,3,2,1
Point (86381.04009018045326229 433784.0082141199382022),1858,Van Byemontsingel,Buslijn 69 Zone 5316,Bus,10,8,4,3,2,1
Point (95106.03884528354683425 432284.02769358950899914),1859,Van de Woestijnestraat,Buslijn 70 Zone 5314,Bus,6,6,5,6,6,4
Point (95118.03887346938427072 432276.02764513087458909),1860,Van de Woestijnestraat,Buslijn 70 Zone 5314,Bus,6,6,5,6,6,4
Point (92322.02647010497457813 438943.02115276781842113),1861,Van den Hoonaardstraat,"BOB-buslijn 10, BOB-buslijn 17 Zone 5300",Bus,8,6,5,7,5,2
Point (92302.02662068925565109 438897.02124329004436731),1862,Van den Hoonaardstraat,Tramlijn 4 Zone 5300,Tram,4,4,2,3,3,2
Point (92334.0265173684747424 438937.0213092626654543),1863,Van den Hoonaardstraat,Tramlijn 4 Zone 5300,Tram,4,4,2,3,3,2
Point (82740.0353824814374093 436539.00012221763608977),1864,Van der Driftstraat,"Buslijn 126, Buslijn 57 Zone 5329",Bus,13,10,7,8,8,4
Point (82727.03533638516091742 436564.99962093343492597),1865,Van der Driftstraat,"Buslijn 126, Buslijn 57 Zone 5329",Bus,13,10,7,8,8,4
Point (99533.02987937288708054 435847.03644542006077245),1866,Van der Giessenweg,Buslijn 96 Zone 5322,Bus,4,3,2,4,3,1
Point (99369.02962115585978609 436044.03585870930692181),1867,Van der Giessenweg (2),Buslijn 96 Zone 5322,Bus,4,3,2,4,3,1
Point (99071.03009111346909776 435854.03479202149901539),1868,Van der Hoopstraat,Buslijn 96 Zone 5322,Bus,4,3,2,4,3,1
Point (89290.02818030430353247 438625.01455749047454447),1869,Van der Sasstraat,Buslijn 33 Zone 5315,Bus,8,5,4,8,7,2
Point (89289.02820452714513522 438617.01521683123428375),1870,Van der Sasstraat,Buslijn 33 Zone 5315,Bus,8,5,4,8,7,2
Point (74636.03123685833998024 439414.97938411799259484),1871,Van der Waalsdreef,"Buslijn 126, Buslijn 226 Zone 5349",Bus,9,7,5,7,7,3
Point (86949.0277360621112166 439174.00994245847687125),1872,Van Doornestraat,Buslijn 53 Zone 5327,Bus,4,4,3,4,4,3
Point (86958.02771770206163637 439196.0101097846054472),1873,Van Doornestraat,"Buslijn 53, BOB-buslijn 3 Zone 5300",Bus,10,10,7,9,9,5
Point (89984.03312415471009444 436212.01692351716337726),1874,Van Duylstraat,"Tramlijn 8, Tramlijn 4 Zone 5319",Tram,7,6,4,5,5,3
Point (90017.03315498688607477 436203.0170173728838563),1875,Van Duylstraat,"Tramlijn 8, Tramlijn 4 Zone 5319",Tram,7,6,4,5,5,3
Point (94213.99994792575307656 451661.02618575020460412),1876,Van Galenstraat,Buslijn 173 Zone 5441,Bus,5,4,2,5,4,2
Point (94220.99992430064594373 451674.02603150572394952),1877,Van Galenstraat,Buslijn 173 Zone 5441,Bus,5,4,2,5,4,2
Point (89394.03320660267490894 436277.01517693739151582),1878,Van Helmontstraat,BOB-buslijn 3 Zone 5300,Bus,6,6,4,5,5,2
Point (89375.03326961280254181 436262.01508041605120525),1879,Van Helmontstraat,BOB-buslijn 3 Zone 5300,Bus,6,6,4,5,5,2
Point (97493.02386712326551788 439437.03173158061690629),1880,Van Heukelomstraat,Buslijn 37 Zone 5321,Bus,4,1,1,2,1,1
Point (97493.02374890519422479 439484.03172685235040262),1881,Van Heukelomstraat,Buslijn 37 Zone 5321,Bus,4,1,1,2,1,1
Point (97426.03272013814421371 434856.03215672652004287),1882,Van Hoochstratenweg,"Buslijn 183, Buslijn 145 Zone 5324",Bus,5,5,4,4,4,3
Point (90176.03626048035221174 434723.01651948655489832),1883,Van Kamphofstraat,Buslijn 72 Zone 5314,Bus,4,3,1,2,3,1
Point (90131.03626032156171277 434731.01691278710495681),1884,Van Kamphofstraat,Buslijn 72 Zone 5314,Bus,4,3,1,2,3,1
Point (87131.04912184517888818 429558.01044413557974622),1885,Van Leeuwenhoekstraat,Buslijn 79 Zone 5316,Bus,10,10,6,8,8,6
Point (87138.0491224779834738 429565.01011102728080004),1886,Van Leeuwenhoekstraat,Buslijn 79 Zone 5316,Bus,10,10,6,8,8,6
Point (89963.0415842670481652 432259.01638660382013768),1887,Van Maasdijkweg,Buslijn 69 Zone 5316,Bus,10,8,4,3,2,1
Point (90003.04161385518091265 432256.01674760109744966),1888,Van Maasdijkweg,"Buslijn 69, Buslijn 68 Zone 5316",Bus,15,13,7,7,6,3
Point (89963.0415842670481652 432259.01638660382013768),1889,Van Maasdijkweg,"Buslijn 69, Buslijn 68 Zone 5316",Bus,15,13,7,7,6,3
Point (88858.02775468710751738 438900.01452053152024746),1890,Van Noortwijckstraat,Buslijn 32 Zone 5315,Bus,7,6,5,7,5,4
Point (100757.02955073275370523 435782.03823686676332727),1891,Van Ostadelaan,Buslijn 97 Zone 5322,Bus,4,3,2,4,3,1
Point (99419.0301989633589983 435729.03571371361613274),1892,Van Utrechtweg,Buslijn 96 Zone 5322,Bus,4,3,2,4,3,1
Point (87649.00871082274534274 447620.01121226017130539),1893,van Vuren,BOB-buslijn 10 Zone 5300,Bus,4,3,2,4,3,1
Point (94164.99853124178480357 452366.02602596685755998),1894,Van Wijngaardenstraat,Buslijn 173 Zone 5441,Bus,5,4,2,5,4,2
Point (94133.99845542653929442 452413.02556949079735205),1895,Van Wijngaardenstraat,Buslijn 173 Zone 5441,Bus,5,4,2,5,4,2
Point (96072.01950287952786312 441864.02949896611971781),1896,Varenhof,Buslijn 35 Zone 5321,Bus,8,8,4,7,4,4
Point (96080.0193951205292251 441903.02880750881740823),1897,Varenhof,"Buslijn 35, BOB-buslijn 1 Zone 5300",Bus,11,11,5,9,6,5
Point (87590.02551890644826926 440102.01113508437993005),1898,Vareseweg,Buslijn 42 Zone 5315,Bus,3,4,2,3,2,2
Point (87584.02548165652842727 440121.01132693386171013),1899,Vareseweg,Buslijn 42 Zone 5315,Bus,3,4,2,3,2,2
Point (95798.03599217746523209 433549.02874194772448391),1900,Varkenoord,Buslijn 76 Zone 5324,Bus,7,7,6,6,6,4
Point (94765.03360126745246816 434999.02608981041703373),1901,Varkenoordseviaduct,"Tramlijn 12, Tramlijn 23 Zone 5314",Tram,8,8,7,8,8,7
Point (94752.03358956945885438 435020.026202225999441),1902,Varkenoordseviaduct,"Tramlijn 12, Tramlijn 23 Zone 5314",Tram,8,8,7,8,8,7
Point (92365.03204296258627437 436269.02135551092214882),1903,Vasteland,Deze halte is tijdelijk komen te vervallen Zone 5300,Bus,4,4,2,3,3,2
Point (92370.03206473280442879 436264.02179261739365757),1904,Vasteland,Deze halte is tijdelijk komen te vervallen Zone 5300,Bus,4,4,2,3,3,2
Point (92507.03196183661930263 436279.02150428900495172),1905,Vasteland,Deze halte is tijdelijk komen te vervallen Zone 5300,Bus,4,4,2,3,3,2
Point (92451.03188967137248255 436304.0213129572221078),1906,Vasteland,"Tramlijn 8, Tramlijn 20 Zone 5300 Halte is rolstoeltoegankelijk.",Tram,5,4,4,4,4,3
Point (92478.03187503485241905 436312.02208844909910113),1907,Vasteland,"Tramlijn 8, Tramlijn 20 Zone 5300 Halte is rolstoeltoegankelijk.",Tram,5,4,4,4,4,3
Point (96688.00517252366989851 449085.03019418742042035),1908,Veiling,Buslijn 173 Zone 5330,Bus,5,4,2,5,4,2
Point (93849.01333586215332616 445139.02442545053781942),1909,Veld en Beemd,"Buslijn 173, Buslijn 174 Zone 5320",Bus,9,7,5,8,6,3
Point (93771.01315175529452972 445224.02424037986202165),1910,Veld en Beemd,"Buslijn 173, Buslijn 174, BOB-buslijn 10 Zone 5300",Bus,13,10,7,12,9,4
Point (93530.01016583036107477 446690.02405545487999916),1911,Venus,Buslijn 174 Zone 5320,Bus,4,3,3,3,2,1
Point (93546.01011188520351425 446717.024299944518134),1912,Venus,"Buslijn 174, BOB-buslijn 10 Zone 5300",Bus,8,6,5,7,5,2
Point (91368.03788150037871674 433686.01964435772970319),1913,Verboomstraat,"Buslijn 73, Buslijn 46 Zone 5314",Bus,10,9,6,8,9,5
Point (91379.03778732984210365 433709.01900980691425502),1914,Verboomstraat,"Buslijn 73, Buslijn 46 Zone 5314",Bus,10,9,6,8,9,5
Point (74238.01509612228255719 445624.97841906955000013),1915,Verdilaan,BOB-buslijn 19 Zone 5300,Bus,6,5,4,3,3,1
Point (74655.02468290747492574 441932.97940996021497995),1916,Verkadestraat,BOB-buslijn 19 Zone 5300,Bus,6,5,4,3,3,1
Point (77904.0347231031046249 437591.98807486169971526),1917,Vermeerlaan,"Buslijn 126, Buslijn 226 Zone 5349",Bus,9,7,5,7,7,3
Point (77795.03482334261934739 437564.98828029457945377),1918,Vermeerlaan,"Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300",Bus,10,8,6,8,8,3
Point (83805.03588573676825035 436142.00270615780027583),1919,Verploegh Chasséplein,"Buslijn 126, Buslijn 56 Zone 5329",Bus,15,13,10,13,14,6
Point (83745.035799809571472 436179.00245069671655074),1920,Verploegh Chasséplein,"Buslijn 126, Buslijn 56, BOB-buslijn 2 Zone 5300",Bus,17,16,12,16,16,7
Point (78310.03361350325576495 437992.98894639709033072),1921,Viaduct,"Buslijn 126, Buslijn 226 Zone 5349",Bus,9,7,5,7,7,3
Point (96378.04102509525546338 430840.03009238914819434),1922,Viaduct A15,"Buslijn 184, Buslijn 183, Buslijn 187 Zone 5328",Bus,8,7,5,6,4,3
Point (96388.04091577463259455 430867.02956509724026546),1923,Viaduct A15,"Buslijn 184, Buslijn 183, Buslijn 187, BOB-buslijn 11 Zone 5300",Bus,9,8,6,7,5,4
Point (92556.99975696015462745 451736.0228857176261954),1924,Viaduct Afrikaweg,Buslijn 170 Zone 5441,Bus,8,8,6,8,8,6
Point (92522.99973220439278521 451736.02196146373171359),1925,Viaduct Afrikaweg,Buslijn 170 Zone 5441,Bus,8,8,6,8,8,6
Point (94724.03870398452272639 432451.02659231651341543),1926,Victor Hugoweg,Buslijn 70 Zone 5314,Bus,6,6,5,6,6,4
Point (94877.03877510217716917 432376.02699292078614235),1927,Victor Hugoweg,Buslijn 70 Zone 5314,Bus,6,6,5,6,6,4
Point (90817.03135209152242169 436898.01780064019840211),1928,Vierambachtsstraat,Buslijn 44 Zone 5300,Bus,3,1,1,2,2,1
